"","BC.r1","BC.r2","BC.r3","Pre.r1","Pre.r2","Pre.r3","Pos.r1","Pos.r2","Pos.r3"
"PHYBL_186420T0",2,0,6,427,810,100,16,6,11
"PHYBL_186425T0",893,960,1014.99544342792,1228,752,941,630,484,582
"PHYBL_186429T0",1459,1748,1811,2322,1633,1504,725,600,853
"PHYBL_18642T0",576.628907685001,1418.48970166744,3243.19435736028,7011.47486118444,11493.3642446992,2486.32719790647,73,28,122.315092589518
"PHYBL_186437T0",3307,4315,3830,5172,3855,2803,929,791,1030
"PHYBL_186438T0",1374,1684,1274,1140,849,849,356,233,282
"PHYBL_186440T0",1803.59252160607,1947.47683729815,2134.06148150712,2892.53270678434,2086.77358709729,1990.99036419148,1381.858873667,1134.68670856616,1538.56592574083
"PHYBL_186443T0",448,372,457,339,255,208,230,266,287
"PHYBL_186451T0",105,114,166,239,198,141,108,39,71
"PHYBL_186453T0",1996,2320,2545,2176,2143,1490,1527,1263,1256
"PHYBL_186464T0",18911,26950,23545,13215,9983,9998,9937,7189,7018
"PHYBL_186468T0",965,2111,5981,14,11,236,405,607,717
"PHYBL_186475T0",1.02410770364008,10.095802207581,13.1009912991441,2.02716583748255,6.58185552456379,1,4.16197567515433,3.01484978237077,5.32280517758926
"PHYBL_186477T0",273.271799006741,288.744885216709,158.252924939634,148.359924144667,86.9958187475183,119.102555206151,110.273014105926,52.193441294739,106.429674969016
"PHYBL_186493T0",525,795,900,1053,684,892,722,710,830
"PHYBL_186529T0",1211,950,989,1189,890,754,1670,1378,1502
"PHYBL_186544T0",504,514,577,746,559,529,359,274,411
"PHYBL_186558T0",102.067236099437,197.37202724772,226.965147319355,256.732159925095,174.430921345157,247.006338575582,204.46913563475,159.465887961661,190.219165905134
"PHYBL_186571T0",1006,1197,1114,1476,973,1124,538,452,575
"PHYBL_186588T0",70.0626729857212,91.6785944011028,133.046115369244,74.901722989118,104.447513950646,45.7226958436144,70.1201904335413,59.290082758292,75.670161694835
"PHYBL_186589T0",1258,1366,1844,2642,1429,1703,877,879,1000
"PHYBL_186592T0",2680,3229,3499,3725,2800,2873,1454,1365,1670
"PHYBL_186603T0",2214,2747,3394,1724,1701,1584,2064,1858,2136
"PHYBL_186605T0",1524,1999,3423,4348,2992,4016,2007,1640,3694
"PHYBL_186606T0",2764,2395,2717,1986,1258,1756,2569,2600,2855
"PHYBL_186625T0",2607,2923,2704,2892,2171,1965,1795,1596,2061
"PHYBL_186634T0",2537,3152,3499,2390,2037,2147,2176,2041,2196
"PHYBL_186637T0",91,95,182,349,222,286,217,223,218
"PHYBL_186671T0",1301,1210,1262,1466,1446,861,687,498,550
"PHYBL_186672T0",79,104,111,104,42,91,106,89,102
"PHYBL_186674T0",5627,4136,3943,4308,2541,2233,2263,1977,2593
"PHYBL_186695T0",255,319,327,276,195,231,335,359,425
"PHYBL_186702T0",90,103,103,67,51,66,123,155,149
"PHYBL_186703T0",274,248,283,301,240,180,236,161,234
"PHYBL_186708T0",935,1087,1098,1004,756,797,466,375,460
"PHYBL_18671T0",441,374,259,243,199,138,49,52,65
"PHYBL_186720T0",576,563,692,615,423,445,434,393,479
"PHYBL_186733T0",62.0284038467922,76.4471221501497,44.150695957173,58.9279802865671,66.7096012846405,39.8746011889561,32.7128292275243,22.2835862928476,37.0275709296827
"PHYBL_186752T0",428,558,542,652.047542169012,401.350709454131,550,230.409422372957,225.0378830429,279.30351967045
"PHYBL_186753T0",6225,9874,10840,6583,4581,5233,4332,4419,5568
"PHYBL_186754T0",963,1216,1399,1115,714,709,537,490,559
"PHYBL_186761T0",950,1043,1084,1305,872,913,594,474,613
"PHYBL_186770T0",3099,3698,3782,4333,3384,3366,3135,2643,3299
"PHYBL_186779T0",251,206,410,360,244,189,188,185,148
"PHYBL_186784T0",200,203,199,216,181,156,165,117,86
"PHYBL_186790T0",689,988,994,3719,2512,2364,1437,993,1120
"PHYBL_186806T0",2877,3004,2809,1863,1617,1390,1083,1217,1505
"PHYBL_186813T0",50,64,75,110,57,85,74,70,78
"PHYBL_186821T0",18.834253012425,11.9336644010694,18.1368649390709,13.0537038081144,19.3637798838971,16.3997880118635,8.5594736806804,0,5.24687793540245
"PHYBL_186833T0",1287,1484,1674,2034,1500,1551,1219,1055,1430
"PHYBL_186837T0",1555,1947,2297,2022,1238,1712,4350,4454,4875
"PHYBL_186839T0",1182,1109,1529,2193,1435,1212.4549657398,1149,911,904
"PHYBL_186842T0",8.95468473303332,4.99838006863615,10.7665664333101,30.6727185889739,9.41655610218104,10.2633839666245,12.957569591799,10.196045395221,9.5323600676732
"PHYBL_186843T0",17.2187991165382,26.1463791880579,32.5849649976002,10,12.4063919472509,9.48494138135329,7.16934724437369,2,14
"PHYBL_186859T0",587,702,756,484,448,329,283,163,356
"PHYBL_186872T0",82,225,241,338,246,352,231,294,284
"PHYBL_186875T0",693,941,994,1024,755,724,647,631,718
"PHYBL_186881T0",733.07757450777,857.196873149127,746.760411196173,1183.58133042256,830.20831718188,773.703855360152,551.605967949468,386.974312447992,631.775190793275
"PHYBL_186898T0",362,344,426,230,211,159,203,263,201
"PHYBL_186899T0",272,250,277,382,322,254,290,267,216
"PHYBL_186906T0",2927,4681,5358,10893,8999,8296,2310,1690,3091
"PHYBL_186924T0",218,225,305,303,241,208,153,92,147
"PHYBL_186934T0",7422,7964,8730,11294,8103,7780,6520,5137,6377
"PHYBL_186941T0",185,246,272,402,371,405,233,313,295
"PHYBL_186943T0",1401.96985131465,1771.74814318815,2389.02882163887,1150.40691061145,1039.37696673021,1087.10006851475,1623.48350991061,1283.76975338916,1500.78787829708
"PHYBL_186950T0",497,590,572,654,479,464,322,309,287
"PHYBL_186964T0",4425,6238,7914,8904,6823,8425,3844,2718,5341
"PHYBL_186967T0",1069,1359,1257,1526,1116,1020,658,578,660
"PHYBL_186974T0",1361,1751,2044,1885,1362,1538,910,850,892
"PHYBL_186976T0",1110,1206,1280,1595,1015,1136,661,530,749
"PHYBL_186978T0",1072,923,1102,1898,1418,889,746,562,591
"PHYBL_186981T0",120135,138100,102697,117129,102865,88019,84210,61854,97789
"PHYBL_186982T0",237,355,282,293,281,210,45,41,83
"PHYBL_186993T0",965,1351,2074,1011,745,898,659,657,747
"PHYBL_187006T0",25.1630104247214,26.494526079762,30.0701458781224,23.9799818329892,32.1423694532609,16.9602067989058,13.787855869275,14.094116277702,17.8694661090554
"PHYBL_187012T0",417,547,536,769,509,468,257,227,257
"PHYBL_187015T0",37,30,67,44,34,24,27,32,30
"PHYBL_187019T0",243,385,387,239,161,246,114,68,134
"PHYBL_187025T0",345,382,457,653,544,400,337,279,357
"PHYBL_187028T0",2214,1668,1480,1554,1483,820,1109,593,1025
"PHYBL_187029T0",58.1531307052875,66.1872234647907,92.9150286894583,87.0853937718128,73.1806582819582,64.969841174987,65.9123713917888,51.4993437551846,70.1221577363789
"PHYBL_187032T0",1169,1397,1350,2015,1326,1268,2032,1956,2241
"PHYBL_187044T0",38,22,40,77,77,37,11,3,2
"PHYBL_187045T0",181,216,315,231,156,153,104,79,94
"PHYBL_187064T0",615,712,821,678,571,552,487,427,464
"PHYBL_187069T0",1489,1646,1761,2384,2316,2088,828,643,1080
"PHYBL_187083T0",322,552,726,553,435,721,456,466,674
"PHYBL_187088T0",1185,1211,1100,1412,1068,684,644,413,641
"PHYBL_187090T0",651,958,980,913,692,723,796,783,843
"PHYBL_18709T0",700,896,1003,721,515,894,607,673,815
"PHYBL_187113T0",605,764,767,1802,1708,1945,392,313,452
"PHYBL_187125T0",645,742,988,666,522,691,788,714,574
"PHYBL_187130T0",148,148,283,1678,659,1099,430,684,676
"PHYBL_187133T0",55,43,61,50,59,47,63,56,69
"PHYBL_187135T0",516,436,538,690,527,358,302,211,334
"PHYBL_187141T0",838,959,1258,3534,2010,1710,1324,1288,1405
"PHYBL_187143T0",321.957140716994,324,350,162,143,104.936554466867,154,101,112
"PHYBL_187145T0",0,0,2.34984666262277,0,2.61738606548693,0,0,0,0
"PHYBL_187146T0",943.155475616444,1000.73171966958,973.723164662259,933.099003078124,750.452439478729,628.785514647195,660.157437779402,616.879657275719,652.129006001795
"PHYBL_187153T0",371,327,454,462,319,358,332,328,310
"PHYBL_187154T0",705,774,835,669,540,556,507,440,468
"PHYBL_187167T0",1978,2127,2078,2076,1378,1149,1488,1230,1478
"PHYBL_187174T0",561,585,752,1120,800,675,463,303,343
"PHYBL_187175T0",681,744,808,1050,605,600,364,242,358
"PHYBL_187178T0",1111,1331,1232,676,447,488,506,538,756
"PHYBL_187180T0",245,1175,2744,856,530,823,7717,8608,7167
"PHYBL_187200T0",482,513,564,451,441,250,354,237,250
"PHYBL_187204T0",1073,1389,1661,1749,1288,1483,763,615,757
"PHYBL_187206T0",196.427365190209,177.460539513483,255.306260444562,248.900167742551,145.924227780676,128.850214280029,119.999175562272,98.3709403637714,145.55343788407
"PHYBL_187217T0",5712,6841,6686,2903,2806,1993,1677,1748,2071
"PHYBL_187219T0",2307,2537,2329,1692,1582,974,704,450,856
"PHYBL_187225T0",757,909,995,954,692,747,432,396,458
"PHYBL_187233T0",470,618,921,500,332,415,485,492,495
"PHYBL_187241T0",1373,1280,1494,2201,1773,1192,940,580,872
"PHYBL_187244T0",1100,1279,1397,3630,2170,2548,1660,1300,1590
"PHYBL_187257T0",257,329,448,547,316,388,260,233,270
"PHYBL_187258T0",448,527,664,825,488,705,516,361,583
"PHYBL_187262T0",1733,2083,1829,2029,1597,1566,894,757,908
"PHYBL_187265T0",1327,1345,1766,1143,800,674,489,353,463
"PHYBL_187285T0",469.971596153208,398.55287784985,424.849304042827,271.072019713433,234.29039871536,153.125398811044,303.287170772476,307.716413707152,270.972429070317
"PHYBL_187292T0",5203,5125,5263,9362,7372,4949,5505,4583,5747
"PHYBL_187296T0",2357.01874438217,3176.87894594632,2978.69471067457,4407.44182528231,3648.55404575989,3528.27581126382,2445.94630226665,1895.63615888665,3119.08325670291
"PHYBL_187306T0",0,0,0,0,0,0,0,1,0
"PHYBL_187307T0",2.40821793170522,4.97690928843725,15.062549229646,2.3937669547889,6.4399772783828,4.83086378673177,2.81188456560406,0,1.97590229315407
"PHYBL_187321T0",526,593,642,815,509,655,531,416,511
"PHYBL_187324T0",125.39799312796,139.853240207343,166.647134949648,199.781133934516,123.108865308386,165.511327858362,122.50583502754,103.500656244815,187.388583478942
"PHYBL_187326T0",211,266,349,419,216,329,181,211,182
"PHYBL_187333T0",657,623,567,560,494,285,349,231,332
"PHYBL_187343T0",2313,2807,2980,3127,2078,2333,1179,1081,2023
"PHYBL_187344T0",2089,2646,2621,3056,2276,2240,2058,1485,2366
"PHYBL_187354T0",701,1035,1277,1260,730,997,409,375,422
"PHYBL_187355T0",151,161,246,241,151,220,134,98,168
"PHYBL_187359T0",32865.7376877049,35424,31243.458472899,22425.7547392933,24629,15872,18038,13734,16860.7310288825
"PHYBL_187370T0",888,1057,1217,895,681,663,420,432,609
"PHYBL_187376T0",592,684,797,1531,857,903,406,360,528
"PHYBL_187380T0",0,2.11099496033273,1.04419921241765,0,0,0,0,0,1.17093515551524
"PHYBL_187385T0",697,778,833,842,758,627,480,288,435
"PHYBL_187386T0",1,9.26010388339357,7.92222900025301,3.62677981408486,0,0,2,7,9.93793723197401
"PHYBL_187398T0",1,2.20340471425924,2.59476873745088,3.37322018591514,2,4,2,0,1.06206276802599
"PHYBL_187399T0",1661,2505,2564,4499,3304,3875,3564,3583,4581
"PHYBL_187405T0",47.4320090003083,76.2643460641235,37.9875052626094,42.9954225967538,28.3490292834473,26.0338844694393,58.7005094687684,32.1922084762923,57.6409036590673
"PHYBL_187411T0",41.7155918901234,152.106374514315,152.155777213435,137.308832811385,91.2819974700145,144.445418114664,120.141382424185,69.644458517093,90.0050280648649
"PHYBL_187413T0",162,298,290,440,356,486,458,470,413
"PHYBL_187420T0",472,395,532,942,813,529,540,470,429
"PHYBL_187435T0",316,360,493,509,306,301,200,202,229
"PHYBL_187449T0",734,854,1379,665,514,652,657,586,679
"PHYBL_187457T0",3078,3205,3073,2518,2795,1425,1382,1044,1295
"PHYBL_187469T0",2182,2493,2793,9237,6879,5907,3168,2530,2936
"PHYBL_187472T0",0,0,0,0,0,0,0,0,0
"PHYBL_187479T0",1198,1264,1462,2803,1831,2100,961,742,1160
"PHYBL_187516T0",1001,1136,892,1312,1237,1078,350,213,327
"PHYBL_187517T0",326,398,373,388,254,281,212,152,227
"PHYBL_187530T0",6045,7787,8149,4102,3728,3293,2166,2042,2547
"PHYBL_187551T0",1020,1502,1937,2178,1580,1917,990,956,1280
"PHYBL_187559T0",1032,1176,1427,1717,1013,1104,868,868,970
"PHYBL_187561T0",462,489,606,775,628,431,753,683,608
"PHYBL_187568T0",116,145,202,38,60,21,95,80,53
"PHYBL_187571T0",1058,1249,1191,1551,1097,1037,458,370,599
"PHYBL_187572T0",903,955,1395,1462,1049,980,312,282,324
"PHYBL_187578T0",364,323,347,1610,880,1468,470,283,615
"PHYBL_187581T0",10.6136879485377,2.57928857281485,0,0,7.41564545772872,0,6.93865560880595,3.79612545006495,2.41262207041096
"PHYBL_187590T0",1665,1838,1852,1674,1022,1276,890,863,905
"PHYBL_187602T0",4028,5414,4794,3877,3002,3173,2695,2831,2938
"PHYBL_187604T0",314,297,397,1183,602,640,367,256,361
"PHYBL_187607T0",1145,1422,1516,2554,1451,1681,757,735,914
"PHYBL_187610T0",3306,3461,4036,6899,4373,4117,3306,2911,3281
"PHYBL_187620T0",337,414,441,405,321,252,209,160,210
"PHYBL_187623T0",3711,3963,3984,6753,4915,3222,2348,1828,2276
"PHYBL_187634T0",420,616,638,1155,827,923,505,351,514
"PHYBL_187638T0",305,368,391,196,174,106,446,561,450
"PHYBL_187661T0",6.59772021705103,33.699269922892,12.0538721494235,0,0,9.11613459349531,0,4.8028958647626,10.2286497877032
"PHYBL_187663T0",440.390819518435,566.858298575148,637.709417179546,491.820353050537,317.321502270549,460.505465936563,313.704948709494,250.847260401468,417.764730715259
"PHYBL_187664T0",0,0,0,0,0,0,1,2,0
"PHYBL_187670T0",1425,2016,1753,832,794,840,427,374,434
"PHYBL_187684T0",416,587,395,180,211,82,76,63,64
"PHYBL_187693T0",4358,4357,3904,5424,4878,3015,2984,2236,2871
"PHYBL_187705T0",70,69,148,1,2,30,0,12,46
"PHYBL_187713T0",380,468,464,537,432,314,232,172,189
"PHYBL_187721T0",477,506,662,692,453,576,467,427,494
"PHYBL_187725T0",548,570,732,1096,602,646,342,373,390
"PHYBL_187730T0",7483.7123211299,8384.63444784768,9056.26686305339,7238.8390326185,6465.4932599938,5454.65143651529,6827.12725491797,5446.10814530809,5367.06081081081
"PHYBL_187737T0",651,858,703,690,532,401,483,304,406
"PHYBL_187760T0",2130,2275,2320,2488,1847,1794,1503,1319,1385
"PHYBL_187784T0",140.163415337648,134.297972616798,224.603155788825,141.696278767425,78.5614737936137,108.300185125342,151.538982322674,139.033979646214,187.959505593916
"PHYBL_187788T0",3605,4546,4737,4934,3485,3077,1955,1582,2440
"PHYBL_187790T0",303,390,363,692,605,455,410,359,421
"PHYBL_187794T0",52,75,65,265,203,267,1087,1180,891
"PHYBL_187812T0",894,1106,1151,1274,901,1025,723,523,576
"PHYBL_187821T0",6365,7924,6987,7002,5471,4521,2120,2082,2278
"PHYBL_187831T0",732,813,699,1025,688,849,655,424,605
"PHYBL_187838T0",267,228,265,635,462,493,143,228,192
"PHYBL_187866T0",2695,2884,3151.05684148159,3109.10029005751,1974.03354570181,1895,2392,2071,2650
"PHYBL_187872T0",3473,4384,4410,3359,2641,2869,2528,2834,2993
"PHYBL_187881T0",2609,2883,3133,4358,2906,2797,1445,1221,1541
"PHYBL_187884T0",1080,1229,1226,2599,1775,2016,1401,961,1347
"PHYBL_187893T0",11940,13133,14403,14601,11280,5975,1309,833,1386
"PHYBL_187897T0",1674,1830,1805,2442,1959,1360,794,551,1035
"PHYBL_187918T0",529,475,534,862,510,479,384,335,446
"PHYBL_187922T0",46,51,50,122,100,94,56,33,39
"PHYBL_187923T0",958,1060,971,780,867,532,485,452,483
"PHYBL_187947T0",24.5686590957385,39.2607697443543,36.7773630537836,27.9411906064729,22.1553808341795,34.7516547435109,18.8146181255112,22.5797134252701,13.6729509312169
"PHYBL_187955T0",7818,8584,6887,10311,12790,10234,1305,827,1064
"PHYBL_187967T0",2619,3019,2742,2685,1847,2023,2534,2176,2534
"PHYBL_187970T0",623,675,937,800,490,514,254,328,310
"PHYBL_188005T0",440,450,542,1634,1015,737,1039,1088,1140
"PHYBL_188027T0",2808,2734,2275,2254,2016,1165,1299,830,1018
"PHYBL_188029T0",843,826,890,573,458,480,463,434,384
"PHYBL_188040T0",1206,1450,1460,1807,1279,1221,932,701,1105
"PHYBL_188054T0",603,713,921,854,504,525,379,385,418
"PHYBL_188057T0",1047,1251,1304,1889,1526,1678,841,732,1101
"PHYBL_188062T0",377,366,415,396,313,249,263,277,284
"PHYBL_188067T0",1129,1201,983,530,428,398,431,454,435
"PHYBL_188075T0",54,124,79,42,76,62,28,14,24
"PHYBL_188077T0",1042,1360.6013440529,1379.44021869146,1864.4003803877,1262,1416.04201509254,1162,920.048545431514,1097
"PHYBL_188106T0",149,210,222,369,308,244,617,632,523
"PHYBL_188114T0",206,163,299,1237,850,865,359,209,391
"PHYBL_188120T0",1527,1619,1935,1960,1311,1650,1461,1437,1501
"PHYBL_188122T0",39,44.1532635324542,44.4947228558809,31.8818526530649,14.8949061431529,19.9123585755089,15.3815725628205,15.4768428049576,26.1184100866701
"PHYBL_188124T0",68,63,107,114,80,89,55,64,70
"PHYBL_188133T0",4968,6723,7007,5914,5042,5095,4513,4677,6253
"PHYBL_188162T0",1063,1363,1553,1678,990,1313,1205,1193,1107
"PHYBL_188164T0",555,837,1014,794,576,657,471,430,607
"PHYBL_188184T0",893,918,1010,1593,1117,1150,635,561,737
"PHYBL_188186T0",848,1004,1107,773,537,546,518,371,479
"PHYBL_188189T0",138,165,187,51,53,74,50,46,63
"PHYBL_188199T0",922,1012,1353,1619,1219,877,691,578,709
"PHYBL_188200T0",1091,858,826,550,417,466,446,326,429
"PHYBL_188209T0",2615,2822,2744,4321,3783,2131,2209,1215,1715
"PHYBL_188210T0",730,790,795,380,239,260,139,126,165
"PHYBL_188214T0",110.883881098601,123.276629798083,127.667224270933,148.077062604349,139.98293882387,113.954458756966,70.0964809236263,40.39159904704,141.51045248759
"PHYBL_188232T0",7545,11445,13721,26318,21407,27423,10104,10001,14452
"PHYBL_188240T0",1241,1243,1648.71135201896,1030,748,688,493,435,665
"PHYBL_188250T0",701,789,1186,796,690,608,195,190,229
"PHYBL_188256T0",43,41,41,47,38,37,23,14,11
"PHYBL_188260T0",702,1061,1046,1083,689,831,316,301,355
"PHYBL_188263T0",251.645355220301,268.244579681919,286.04053324596,371.587829235312,227.34132526286,345.984282988516,191.709298348886,177.970994598711,237.179007078168
"PHYBL_188264T0",25.8628210411253,32.2303377011169,38.6623008114914,16.6960744136992,20.2922640034743,14.9691369364824,25.8808978194122,9.24238692099326,22.1439653479257
"PHYBL_188266T0",115,114,122,199,149,128,75,66,88
"PHYBL_188272T0",891,948,1095,1699,1033,1098,713,548,597
"PHYBL_188277T0",217,281,333,427,225,318,154,128,148
"PHYBL_188297T0",3104,3617,4339,5695,3159,3190,2116,1833,2351
"PHYBL_188298T0",2015,2364,1749,2822,2294,1905,1188,565,760
"PHYBL_188306T0",2379,2707,2249,2780,2217,2358,1469,1224,1428
"PHYBL_188318T0",730,761,817,1173,822,732,1039,1031,1021
"PHYBL_188319T0",674,822,898,824,658,501,549,421,646
"PHYBL_188334T0",293,473,498,521,375,460,260,261,311
"PHYBL_188335T0",606,668,829,1599,1465,798,144,108,168
"PHYBL_18833T0",1,0,0,0,3,0,2,0,0
"PHYBL_188341T0",2179,2490,2478,4318,2669,2702,1844,1648,1862
"PHYBL_188355T0",675,714,560,437,292,259,385,256,317
"PHYBL_188358T0",1042,1185,1437,1377,822,918,950,1010,1114
"PHYBL_188370T0",1234,2003,2492,2593,1738,3004,1074,1075,1741
"PHYBL_188385T0",3029,3410,2638,3673,2908,2275,2179,1553,1904
"PHYBL_188388T0",11811,17328,17695,17552,16131,15860,6787,5787,8661
"PHYBL_188392T0",791,939,1035,1036,732,894,516,365,526
"PHYBL_188394T0",3012,3182,2680,1771,1522,1004,1041,744,1111
"PHYBL_188395T0",214.445569967662,226,313.423012802315,267.430126455908,246,303,161,157.462530944757,226
"PHYBL_188399T0",8006.97925781538,10443.4252215247,10206.9355136713,7834.23095926243,6728.39683914053,5415.46227447552,6278.50095883206,5834.93179522736,7466.81451455454
"PHYBL_188403T0",4847,5621,4493,9984,7079,7458,2355,1492,2665
"PHYBL_188405T0",478,562,547,1201,891,680,371,213,330
"PHYBL_188414T0",560,738,887,309,289,134,112,78,128
"PHYBL_188421T0",759,782,856,1892,1222,1188,813,600,740
"PHYBL_188427T0",1230,1391,1470,2299,1383,2355,709,524,864
"PHYBL_188428T0",11421.839701246,13217.5793790762,13086.6436896337,9669.90966095245,8230.78774315294,7772.9372485397,5855.51361492762,4586.47871978593,6379.98668774551
"PHYBL_188429T0",372,424,427,666,514,527,383,258,343
"PHYBL_188430T0",544,680,726,1145,757,873,500,399,456
"PHYBL_188434T0",3492,4471,4641,2551,2449,1872,1425,1344,1791
"PHYBL_188439T0",801,951,1401,1316,884,1126,590,465,673
"PHYBL_188440T0",130,113,114,49,53,72,12,6,16
"PHYBL_188442T0",1543,1972,2250,1877,1390,1572,1084,824,1249
"PHYBL_188451T0",4514,6011,5780,10064,6244,6762,3911,4313,5713
"PHYBL_188454T0",2670,2896,3100,2929,2242,1973,1977,1741,1821
"PHYBL_188458T0",523,501,499,446,408,243,416,296,280
"PHYBL_188463T0",1755,1695,1599,1339,970,1379,1593,1298,1821
"PHYBL_188465T0",360,376,441,1220,756,1019,190,150,167
"PHYBL_188473T0",322,377,394,603,419,375,250,161,206
"PHYBL_188474T0",114.97351197774,159.252566547455,149.45063286269,157.554625898258,96.5524565199207,124.475260895651,111.507053908053,68.8848044092954,115.421696859587
"PHYBL_188476T0",4906,5980,6344,3921,2978,3342,1901,1733,2838
"PHYBL_188480T0",879,812,861,969,765,479,413,290,370
"PHYBL_188483T0",1083,1332,1551,1171,965,896,1431,1515,1474
"PHYBL_188491T0",5021,4552,4274,2881,2806,1889,1568,970,1325
"PHYBL_188499T0",701,850,1029,951,739,706,594,476,716
"PHYBL_188501T0",391,464,655,527,378,451,321,365,349
"PHYBL_188502T0",4284,3410,3618,415,199,120,199,310,245
"PHYBL_188516T0",5107.59669610755,7188.98274034508,6380.69052421042,8168.46752113567,6390.60163488496,6494.26832241116,4015.85656716928,2940.48005007596,5949.49901063801
"PHYBL_188518T0",7220.39814638133,9540.77855913525,8736.9542629628,10186.7067038817,8762.18542500416,7820.76741116783,7114.03446323588,5033.71879397484,7276.33000191476
"PHYBL_188528T0",2088,2312,2036,1645,1545,1300,740,521,591
"PHYBL_188547T0",300,295,515,351,185,211,157,160,145
"PHYBL_188549T0",337,362,431,562,369,362,240,252,267
"PHYBL_188551T0",1832,1922,2113,2476,1907,1373,815,608,820
"PHYBL_188564T0",2251,3432,3725,1209,700,1235,2299,2263,1768
